user,pc,Rapid_file_access,Out_of_Working_Hours_encoded,numerical_mean,numerical_std,numerical_min,numerical_max,numerical_range,pc_squared,pc_cubed,pc_sqrt,pc_log,user_squared,user_cubed,user_sqrt,user_log,Out_of_Working_Hours_encoded_sqrt,Out_of_Working_Hours_encoded_log,user_bin,user_bin_ew,pc_bin,pc_bin_ew,Rapid_file_access_bin_ew,user_access_frequency,user_access_rank
4452,9090,0,1,3385.75,4343.393172394136,0,9090,9090,82628100,-529847800,95.34149149242475,9.114930187171536,19820304,-1954319808,66.72330927044986,8.401108712395457,1.00000000005,1.000000082690371e-10,3,3,3,3,0,2,2473
4287,1949,0,1,1559.25,2037.3126703249716,0,4287,4287,3798601,-1186461243,44.14748010928936,7.575071699507612,18378369,1478656575,65.47518613948417,8.363342466598,1.00000000005,1.000000082690371e-10,3,3,0,0,0,3,1209
3739,4587,0,1,2081.75,2428.027920624747,0,4587,4587,21040569,2023809491,67.72739475278892,8.430981494597194,13980121,732064867,61.14736298484261,8.22657347497714,1.00000000005,1.000000082690371e-10,2,2,1,1,0,3,1234
2470,2111,0,1,1145.5,1330.2306817490967,0,2470,2470,4456321,817359039,45.945620030641656,7.654917047848368,6100900,-2110646184,49.699094559157714,7.811973429622063,1.00000000005,1.000000082690371e-10,1,1,0,0,0,3,1231
4796,9367,0,1,3541.0,4493.980492466191,0,9367,9367,87740689,1528280327,96.78326301587532,9.14494815320914,23001616,-1353399360,69.25315877272386,8.475537516147426,1.00000000005,1.000000082690371e-10,3,3,3,3,0,5,152
557,1722,0,1,570.0,811.569261780328,0,1722,1722,2965284,811251752,41.496987842494065,7.4512416849877345,310249,172808693,23.60084744241401,6.322565239927464,1.00000000005,1.000000082690371e-10,0,0,0,0,0,5,141
826,4842,0,0,1417.0,2316.29618140686,0,4842,4842,23444964,1851365992,69.58448102845993,8.485083137498025,682276,563559976,28.74021572640157,6.716594773521099,1e-05,-23.025850929940457,0,0,1,1,0,4,418
2809,4674,0,1,1871.0,2290.137841557432,0,4674,4674,21846276,-969721080,68.36665854054958,8.449770515098825,7890481,689524649,53.000000000000945,7.9405838271042795,1.00000000005,1.000000082690371e-10,2,2,1,1,0,3,1572
4522,5866,0,1,2597.25,3048.2569199462173,0,5866,5866,34409956,-14661016,76.58981655546708,8.676928249537413,20448484,-2021235864,67.24581771381845,8.416709652837937,1.00000000005,1.000000082690371e-10,3,3,2,2,0,3,1230
2720,1702,0,1,1105.75,1342.196303327746,0,2720,2720,2896804,635393112,41.25530268947375,7.4395593091333785,7398400,-1351188480,52.153619241622145,7.90838715929008,1.00000000005,1.000000082690371e-10,2,2,0,0,0,2,2508
3509,3128,0,1,1659.5,1921.9525661854057,0,3509,3509,9784384,540782080,55.92852581643915,8.048149101665233,12313081,256928269,59.236812878480386,8.163086375583244,1.00000000005,1.000000082690371e-10,2,2,0,0,0,1,3341
3742,5233,0,1,2244.0,2661.1219438424837,0,5233,5233,27384289,1568063569,72.339477465628,8.562740006372227,14002564,857986936,61.17188896870931,8.227375506834061,1.00000000005,1.000000082690371e-10,2,2,1,1,0,3,1229
1575,3517,0,1,1273.25,1669.8555576256688,0,3517,3517,12369289,553116453,59.304300012731794,8.16536363247401,2480625,-387982921,39.68626966597012,7.362010551259797,1.00000000005,1.000000082690371e-10,1,1,1,1,0,4,592
3999,2149,0,1,1537.25,1928.5273094600796,0,3999,3999,4618201,1334579357,46.357307945998116,7.672757896642557,15992001,-472497441,63.2376470150503,8.293799608846843,1.00000000005,1.000000082690371e-10,3,3,0,0,0,4,550
2130,2878,0,1,1252.25,1477.3021300104233,0,2878,2878,8282884,-1931663624,53.646994324007565,7.964850887447348,4536900,1073662408,46.15192303685839,7.6638772587035175,1.00000000005,1.000000082690371e-10,1,1,0,0,0,2,2507
2404,1309,0,1,928.5,1161.069765345735,0,2404,2404,1713481,-2052020667,36.18010503025247,7.177018765909977,5779216,1008333376,49.03060268852607,7.78488929565514,1.00000000005,1.000000082690371e-10,1,1,0,0,0,2,2483
3330,4952,0,1,2070.75,2480.5364171216406,0,4952,4952,24522304,1175365120,70.37044834303744,8.507546814364453,11088900,-1728668664,57.7061521850149,8.11072758297452,1.00000000005,1.000000082690371e-10,2,2,1,1,0,2,2482
589,8728,0,1,2329.5,4274.6783504727,0,8728,8728,76177984,-838486528,93.42376571301384,9.074291527512917,346921,204336469,24.269322199025254,6.378426183651756,1.00000000005,1.000000082690371e-10,0,0,3,3,0,3,1248
2013,4049,0,1,1515.75,1937.0577989999852,0,4049,4049,16394401,1956420209,63.631753079732924,8.306225216032185,4052169,-432918395,44.86646854835023,7.607381425639841,1.00000000005,1.000000082690371e-10,1,1,1,1,0,1,3359
1548,6766,0,1,2078.75,3208.855182667696,0,6766,6766,45778756,501417784,82.25569889071578,8.819665349340669,2396304,-585488704,39.344631145813274,7.344719054149737,1.00000000005,1.000000082690371e-10,1,1,2,2,0,2,2481
295,7412,0,1,1927.0,3659.3011172444753,0,7412,7412,54937744,-823334592,86.09297300012412,8.910855587405264,87025,25672375,17.17556403732058,5.686975356340159,1.00000000005,1.000000082690371e-10,0,0,2,2,0,4,551
1986,5865,0,1,1963.0,2764.594364459278,0,5865,5865,34398225,-117873287,76.58328799418382,8.676757761087593,3944196,-756761336,44.56455991031551,7.593877844605168,1.00000000005,1.000000082690371e-10,1,1,2,2,0,4,520
3118,1015,0,1,1033.5,1469.6554017864187,0,3118,3118,1030225,1045678375,31.85906464414955,6.922643891475986,9721924,248187960,55.83905443325576,8.044947049617754,1.00000000005,1.000000082690371e-10,2,2,0,0,0,4,693
1691,1605,0,1,824.25,951.8323994625664,0,1691,1691,2576025,-160447171,40.06245124802151,7.3808790355641785,2859481,540415075,41.12177038990539,7.433075348898639,1.00000000005,1.000000082690371e-10,1,1,0,0,0,4,521
1137,5908,0,1,1761.5,2815.771356721517,0,5908,5908,34904464,57143104,76.8635154023032,8.684062643651288,1292769,1469878353,33.71943060017622,7.036148493750624,1.00000000005,1.000000082690371e-10,0,0,2,2,0,3,1035
2065,9006,0,1,2768.0,4271.025091630033,0,9006,9006,81108036,314531896,94.8999473129469,9.105646300861528,4264225,215690033,45.442271070008154,7.632885505395182,1.00000000005,1.000000082690371e-10,1,1,3,3,0,3,1247
4456,7412,0,1,2967.25,3632.0513372840237,0,7412,7412,54937744,-823334592,86.09297300012412,8.910855587405264,19855936,-1716262400,66.7532770731153,8.402006781607142,1.00000000005,1.000000082690371e-10,3,3,2,2,0,3,945
4796,9605,0,1,3600.5,4597.218035580504,0,9605,9605,92256025,1355857149,98.00510190801344,9.170039075202668,23001616,-1353399360,69.25315877272386,8.475537516147426,1.00000000005,1.000000082690371e-10,3,3,3,3,0,5,152
4544,5120,0,1,2416.25,2799.3618766902337,0,5120,5120,26214400,1073741824,71.55417527999397,8.540909718033573,20647936,-665059328,67.40919818541161,8.42156296040101,1.00000000005,1.000000082690371e-10,3,3,1,1,0,2,2480
4771,9507,0,0,3569.5,4552.661089956071,0,9507,9507,90383049,278187643,97.50384607798864,9.15978364835904,22762441,1225423611,69.07242575731722,8.470311205516127,1e-05,-23.025850929940457,3,3,3,3,0,2,2479
1008,5666,0,1,1668.75,2706.8256162277366,0,5666,5666,32103556,1510121864,75.27283706623592,8.642238680390479,1016064,1024192512,31.749015732776662,6.915723448631413,1.00000000005,1.000000082690371e-10,0,0,2,2,0,2,2478
2515,5820,0,1,2084.0,2758.345035221905,0,5820,5820,33872400,-431127616,76.28892449104326,8.6690555407255,6325225,-1271928309,50.14977567248033,7.83002808253388,1.00000000005,1.000000082690371e-10,1,2,2,2,0,3,1246
3527,8835,0,1,3090.75,4174.76597148471,0,8835,8835,78057225,-1854151781,93.99468070055933,9.086476384753809,12439729,925251223,59.38855108520581,8.168202930236081,1.00000000005,1.000000082690371e-10,2,2,3,3,0,2,2477
4682,2849,0,1,1883.0,2298.9251111479616,0,4682,4682,8116801,1649929569,53.376024580331006,7.9547233344979436,21921124,-444512536,68.42514157822474,8.451480648050877,1.00000000005,1.000000082690371e-10,3,3,0,0,0,2,2476
1248,2953,0,1,1050.5,1398.0358841365028,0,2953,2953,8720209,-19026599,54.34151267677502,7.990576881743957,1557504,1943764992,35.327043465312805,7.129297548929453,1.00000000005,1.000000082690371e-10,0,0,0,0,0,1,3358
3903,9580,0,1,3371.0,4529.725745929143,0,9580,9580,91776400,-1250383680,97.87747442593776,9.167432870964916,15233409,-673546817,62.4739945897499,8.26950076718064,1.00000000005,1.000000082690371e-10,3,3,3,3,0,1,3357
1436,3769,0,1,1301.5,1778.7494670882313,0,3769,3769,14205361,2000398057,61.39218191268413,8.234564993267162,2062096,-1333797440,37.89459064299415,7.26961674960824,1.00000000005,1.000000082690371e-10,1,1,1,1,0,2,2475
572,4046,0,1,1154.75,1946.2366034649197,0,4046,4046,16370116,1808979896,63.60817557515779,8.305484017727716,327184,187149248,23.91652148620489,6.349138991379973,1.00000000005,1.000000082690371e-10,0,0,1,1,0,3,1245
2383,8594,0,0,2744.25,4058.40250796624,0,8594,8594,73856836,-929511224,92.70382947861485,9.058819564334952,5678689,647413999,48.81598098983672,7.776115477098784,1e-05,-23.025850929940457,1,1,3,3,0,3,1264
1246,7840,0,1,2271.75,3758.3118883349744,0,7840,7840,61465600,853966848,88.54377448471519,8.966994113344466,1552516,1934434936,35.298725189447,7.127693699347478,1.00000000005,1.000000082690371e-10,0,0,3,3,0,2,2446
2085,6066,0,1,2038.0,2859.4758260912085,0,6066,6066,36796356,-131603896,77.88452991448366,8.710454688248543,4347225,474029533,45.66180022732459,7.64252413423295,1.00000000005,1.000000082690371e-10,1,1,2,2,0,2,2445
278,3415,0,1,923.5,1666.1433511756022,0,3415,3415,11662225,1171792711,58.438001334748776,8.135932772004919,77284,21484952,16.673332000536064,5.627621113690997,1.00000000005,1.000000082690371e-10,0,0,1,1,0,6,65
1888,3389,0,1,1319.5,1641.7008456678905,0,3389,3389,11485321,269047205,58.215118311312395,8.12829017160708,3564544,-1860075520,43.45112196480201,7.543273346705499,1.00000000005,1.000000082690371e-10,1,1,1,1,0,3,942
4580,6924,0,1,2876.25,3455.7643028231346,0,6924,6924,47941776,1236375232,83.21057625085948,8.842748916296115,20976400,1582631488,67.67569726275526,8.429454277108253,1.00000000005,1.000000082690371e-10,3,3,2,2,0,2,2444
1266,9495,0,1,2690.5,4575.391458662308,0,9495,9495,90155025,1323470471,97.4422906134708,9.158520623246396,1602756,2029089096,35.5808937493158,7.1436176027042,1.00000000005,1.000000082690371e-10,1,1,3,3,0,1,3396
4827,1763,0,1,1647.75,2276.5308951706907,0,4827,4827,3108169,1184734651,41.988093550435224,7.474772182397927,23299929,799607587,69.4766147707277,8.481980435660514,1.00000000005,1.000000082690371e-10,3,3,0,0,0,2,2915
1041,8541,0,1,2395.75,4126.091401071963,0,8541,8541,72948681,284426501,92.41753080449672,9.05263337594616,1083681,1128111921,32.264531609804905,6.947937068615065,1.00000000005,1.000000082690371e-10,0,0,3,3,0,4,522
918,1815,0,1,683.5,869.5326330851534,0,1815,1815,3294225,1684051079,42.60281680828276,7.503840746699006,842724,773620632,30.298514815087884,6.822197390620599,1.00000000005,1.000000082690371e-10,0,0,0,0,0,3,1263
886,7255,0,1,2035.5,3504.6151001215526,0,7255,7255,52635025,-384982969,85.1762877801099,8.889446165318303,784996,695506456,29.765752132276113,6.786716950605194,1.00000000005,1.000000082690371e-10,0,0,2,2,0,3,1262
2753,1877,1,1,1158.0,1383.0261506324937,1,2753,2752,3523129,-1977021459,43.324358044870095,7.537430036586562,7579009,-609824703,52.46903848938057,7.920446505142643,1.00000000005,1.000000082690371e-10,2,2,0,0,3,4,523
22,8173,0,1,2049.0,4082.6792673439336,0,8173,8173,66797929,478627125,90.40464589831709,9.008591317516142,484,10648,4.69041575983409,3.0910424533628613,1.00000000005,1.000000082690371e-10,0,0,3,3,0,3,1261
4570,8073,0,1,3161.0,3919.6320405534666,0,8073,8073,65173329,-2136692391,89.84987479123218,8.996280439395028,20884900,954712488,67.60177512462302,8.427268483888271,1.00000000005,1.000000082690371e-10,3,3,3,3,0,3,880
3192,5798,0,1,2247.75,2804.5290008603347,0,5798,5798,33616804,1636701272,76.14459928320656,8.665268309481618,10188864,-1836884480,56.49778756730302,8.068402958569731,1.00000000005,1.000000082690371e-10,2,2,2,2,0,5,202
2354,7989,1,1,2586.25,3768.7611912492766,1,7989,7988,63824121,-1210205555,89.38120607823605,8.985820874482055,5541316,159355976,48.518037882833845,7.7638712878202645,1.00000000005,1.000000082690371e-10,1,1,3,3,3,1,3395
4800,6039,0,1,2710.0,3169.286039473244,0,6039,6039,36469521,1196105223,77.71100308193236,8.705993714307917,23040000,-1077149696,69.28203230275581,8.476371196896004,1.00000000005,1.000000082690371e-10,3,3,2,2,0,3,1560
687,7324,0,1,2003.0,3562.0644763020973,0,7324,7324,53640976,2024484288,85.58037158133926,8.898911905794415,471969,324242703,26.210684844164224,6.532334292222495,1.00000000005,1.000000082690371e-10,0,0,2,2,0,2,2443
285,3823,0,1,1027.25,1868.6523441596441,0,3823,3823,14615329,39827919,61.83041322844365,8.248790733696438,81225,23149125,16.881943016137093,5.652489180269002,1.00000000005,1.000000082690371e-10,0,0,1,1,0,2,2442
4812,6287,0,1,2775.0,3259.816661511298,0,6287,6287,39526369,-605821265,79.29060473978049,8.746239288383077,23155344,-245634368,69.36858078409922,8.47886807709459,1.00000000005,1.000000082690371e-10,3,3,2,2,0,3,1260
3748,4285,0,1,2008.5,2328.979819577662,0,4285,4285,18361225,1368437797,65.45991139621333,8.362875831031904,14047504,1110437440,61.22091146005668,8.22897764335834,1.00000000005,1.000000082690371e-10,2,2,1,1,0,6,64
763,8433,0,1,2299.25,4104.93429707874,0,8433,8433,71115489,-1578502703,91.83136719008435,9.039907859574653,582169,444194947,27.622454633868077,6.637258031284588,1.00000000005,1.000000082690371e-10,0,0,3,3,0,2,2441
2429,7174,0,1,2401.0,3381.6718744826007,0,7174,7174,51466276,-148123432,84.6994687114394,8.878218658092242,5900041,1446297701,49.284886121407446,7.795234929002214,1.00000000005,1.000000082690371e-10,1,1,2,2,0,3,1259
2508,5826,0,0,2083.5,2760.9449469339297,0,5826,5826,33942276,179204360,76.32823854904619,8.670085937519397,6290064,-1404388672,50.079936102196655,7.827240901752851,1e-05,-23.025850929940457,1,2,2,2,0,2,2440
29,4664,0,1,1173.5,2327.0388193295503,0,4664,4664,21752896,-1623708160,68.29348431585622,8.44762872803035,841,24389,5.385164807143789,3.367295829989922,1.00000000005,1.000000082690371e-10,0,0,1,1,0,4,524
907,1497,0,1,601.25,734.3143627448216,0,1497,1497,2241009,-940176823,38.6910842443075,7.311218384419695,822649,746142643,30.116440692752853,6.810142450115247,1.00000000005,1.000000082690371e-10,0,0,0,0,0,2,2406
3105,8641,0,1,2936.75,4074.714908227732,0,8641,8641,74666881,951424321,92.95697929687744,9.06427359584141,9641025,-129388447,55.72252686302103,8.040768994367612,1.00000000005,1.000000082690371e-10,2,2,3,3,0,5,112
4000,5643,0,1,2411.0,2863.084932958387,0,5643,5643,31843449,-696043725,75.11990415329416,8.638171117969158,16000000,-424509440,63.24555320336838,8.294049640102052,1.00000000005,1.000000082690371e-10,3,3,2,2,0,2,2405
2995,6056,0,1,2263.0,2896.002186923668,0,6056,6056,36675136,-1233675776,77.82030583337551,8.7088047951173,8970025,1095421099,54.72659317004942,8.004699510549584,1.00000000005,1.000000082690371e-10,2,2,2,2,0,4,529
2507,1131,0,1,909.75,1190.746369579461,0,2507,2507,1279161,1446731091,33.63034344160196,7.030857476116209,6285049,-1423251341,50.06995106848118,7.826842098158333,1.00000000005,1.000000082690371e-10,1,2,0,0,0,4,530
4666,6443,0,1,2777.5,3287.6425697856307,0,6443,6443,41512249,1175447955,80.26830009412247,8.770749549138658,21771556,-1493134808,68.308125431753,8.448057452581397,1.00000000005,1.000000082690371e-10,3,3,2,2,0,2,2404
3610,1857,0,1,1367.0,1732.6082457766768,0,3610,3610,3448449,2108802497,43.09292285283165,7.5267175613527595,13032100,-198759256,60.08327554320004,8.191463051326954,1.00000000005,1.000000082690371e-10,2,2,0,0,0,3,1282
3554,9712,0,0,3316.5,4581.017754458791,0,9712,9712,94322944,1236398080,98.54947995803985,9.18111751329929,12630916,1940602504,59.61543424315636,8.175829008714624,1e-05,-23.025850929940457,2,2,3,3,0,5,139
1454,9221,0,1,2669.0,4421.414328771583,0,9221,9221,85026841,-1946514307,96.02603813549791,9.129238770539152,2114116,-1221042632,38.13135192987655,7.282073658093534,1.00000000005,1.000000082690371e-10,1,1,3,3,0,1,3424
4834,7147,0,1,2995.5,3584.9260801305236,0,7147,7147,51079609,-6254637,84.53993139339599,8.874447967219993,23367556,1289616008,69.5269731830755,8.48342956126345,1.00000000005,1.000000082690371e-10,3,3,2,2,0,5,138
3357,5604,0,1,2240.5,2744.3824441939573,0,5604,5604,31404816,-101070272,74.85986908885228,8.631235907456915,11269449,-823165371,57.93962374748476,8.118802996980065,1.00000000005,1.000000082690371e-10,2,2,2,2,0,2,1779
516,2558,0,1,768.75,1217.335170224974,0,2558,2558,6543364,-441944072,50.57667446560816,7.846980982138827,266256,137388096,22.715633383203297,6.246106765481756,1.00000000005,1.000000082690371e-10,0,0,0,0,0,3,1281
39,1015,0,1,263.75,501.1622325488358,0,1015,1015,1030225,1045678375,31.85906464414955,6.922643891475986,1521,59319,6.244997998406404,3.6635616461322105,1.00000000005,1.000000082690371e-10,0,0,0,0,0,3,1099
3343,4605,0,1,1987.25,2351.242561568953,0,4605,4605,21206025,-1130502683,67.86015030929492,8.434897948689429,11175649,-1294511057,57.818682101895924,8.114623886420128,1.00000000005,1.000000082690371e-10,2,2,1,1,0,6,42
887,2607,1,1,874.0,1228.5107515470374,1,2607,2606,6796449,538473359,51.05878964487995,7.86595541393354,786769,697864103,29.78254522367254,6.787844982309692,1.00000000005,1.000000082690371e-10,0,0,0,0,3,6,66
2845,6935,0,1,2445.25,3279.7998287497157,0,6935,6935,48094225,-1473998713,83.27664738688811,8.844336332748947,8094025,1552664645,53.338541412379286,7.953318346560467,1.00000000005,1.000000082690371e-10,2,2,2,2,0,4,531
2205,3016,0,1,1305.5,1542.8286791907044,0,3016,3016,9096256,1664504320,54.918120870984836,8.011686729127879,4862025,2130830533,46.95742752749665,7.698482787880992,1.00000000005,1.000000082690371e-10,1,1,0,0,0,3,848
1099,4574,0,1,1418.5,2166.46478546656,0,4574,4574,20921476,1205550712,67.6313536756444,8.42814337458275,1207801,1327373299,33.15116890850306,7.002155954403713,1.00000000005,1.000000082690371e-10,0,0,1,1,0,8,6
1824,8274,0,1,2524.75,3928.044583504622,0,8274,8274,68459076,-505288248,90.96153033013516,9.02087334702137,3326976,1773436928,42.70831300812642,7.508787170634331,1.00000000005,1.000000082690371e-10,1,1,3,3,0,6,77
3202,4791,0,1,1998.5,2396.5584352010555,0,4791,4791,22953681,-1698064025,69.21704992268957,8.474494436883143,10252804,-1530259960,56.586217403181315,8.071530893556691,1.00000000005,1.000000082690371e-10,2,2,1,1,0,7,12
3156,7406,0,1,2640.75,3507.845053115469,0,7406,7406,54848836,-1811413704,86.05811989580123,8.91004576147357,9960336,1370049344,56.178287620753444,8.057060681965796,1.00000000005,1.000000082690371e-10,2,2,2,2,0,5,137
3094,2088,1,1,1296.0,1550.7114496256227,1,3094,3093,4359744,513210880,45.694638635184546,7.643961949002577,9572836,-446416488,55.62373594069442,8.037220031133044,1.00000000005,1.000000082690371e-10,2,2,0,0,3,2,2403
3531,2361,0,1,1473.25,1766.391873282936,0,3531,3531,5574321,276069993,48.590122453026396,7.766840537085555,12467961,1074697331,59.42221806698316,8.169336395928415,1.00000000005,1.000000082690371e-10,2,2,0,0,0,3,800
3779,5473,0,1,2313.25,2758.626998466206,0,5473,5473,29953729,728001569,73.97972695272739,8.607582191143937,14280841,-1867276709,61.47357155721554,8.237214703349515,1.00000000005,1.000000082690371e-10,3,3,1,1,0,3,1296
2897,6294,0,1,2298.0,2993.5391540226537,0,6294,6294,39614436,225157016,79.33473388119545,8.747352077624369,8392609,-1456415503,53.823786563192485,7.971430997769385,1.00000000005,1.000000082690371e-10,2,2,2,2,0,5,203
3454,8106,0,1,2890.25,3839.408493939312,0,8106,8106,65707236,46910312,90.03332716277956,9.000359807188266,11930116,-1743052296,58.77074101966131,8.147288258706652,1.00000000005,1.000000082690371e-10,2,2,3,3,0,3,1295
3512,8319,0,1,2958.0,3938.732875769397,0,8319,8319,69205761,197108095,91.2085522305891,9.0262973342839,12334144,367840768,59.26212956011706,8.163940954755036,1.00000000005,1.000000082690371e-10,2,2,3,3,0,3,1117
989,9667,0,1,2664.25,4691.698297702727,0,9667,9667,93450889,1446611803,98.32090316916388,9.176473302464617,978121,967361669,31.448370387034366,6.896694331622813,1.00000000005,1.000000082690371e-10,0,0,3,3,0,3,1294
4117,9520,0,1,3409.5,4512.254757878814,0,9520,9520,90630400,-487018496,97.57048734120426,9.161150127785422,16949689,1062392877,64.163852752154,8.32288002176993,1.00000000005,1.000000082690371e-10,3,3,3,3,0,1,3423
4965,2186,1,1,1788.25,2355.02800761831,1,4965,4964,4778596,1856076264,46.754678910244905,7.68982866873653,24651225,2134247837,70.46275611981197,8.510168576479293,1.00000000005,1.000000082690371e-10,3,3,0,0,3,4,582
4027,4414,1,1,2110.75,2441.247273423977,1,4414,4413,19483396,100364024,66.43794096749312,8.392536586816705,16216729,880258243,63.45864795282122,8.30077696085148,1.00000000005,1.000000082690371e-10,3,3,1,1,3,2,2402
4180,6486,1,1,2667.0,3219.1635559567335,1,6486,6485,42068196,-2023587688,80.53570636680416,8.77740128686728,17472400,20187968,64.65291950097922,8.338066525518826,1.00000000005,1.000000082690371e-10,3,3,2,2,3,2,2401
1683,4536,0,1,1555.0,2139.7574628915304,0,4536,4536,20575296,-1159737856,67.34983296193168,8.41980084540761,2832489,472111691,41.02438299353325,7.4283331941908655,1.00000000005,1.000000082690371e-10,1,1,1,1,0,4,449
4666,2773,1,1,1860.25,2281.736674114697,1,4666,4665,7689529,-151772563,52.659282182727296,7.9276850456158146,21771556,-1493134808,68.308125431753,8.448057452581397,1.00000000005,1.000000082690371e-10,3,3,0,0,3,2,2404
3964,6415,0,1,2595.0,3158.5556825865838,0,6415,6415,41152225,1998518319,80.09369513263887,8.766394277049752,15713296,-2137004096,62.96030495478957,8.285008895449904,1.00000000005,1.000000082690371e-10,3,3,2,2,0,2,2400
934,3558,0,1,1123.25,1681.7608579501823,0,3558,3558,12659364,2092344152,59.648973168027794,8.176953868225809,872356,814780504,30.561413579873886,6.8394764382289495,1.00000000005,1.000000082690371e-10,0,0,1,1,0,2,2399
3599,6907,0,1,2626.75,3319.648010959395,0,6907,6907,47706649,-1202657149,83.10836299675321,8.840290669088988,12952801,-627509457,59.99166608788341,8.188411308079058,1.00000000005,1.000000082690371e-10,2,2,2,2,0,3,1293
3234,6079,0,1,2328.5,2928.329956363069,0,6079,6079,36954241,1306531647,77.96794213008383,8.71259548774874,10458756,-536121464,56.8682688324526,8.081475040137082,1.00000000005,1.000000082690371e-10,2,2,2,2,0,1,3422
1981,7724,1,1,2426.75,3652.765014341875,1,7724,7723,59660176,1253698752,87.88629017087989,8.952087643548419,3924361,-815775451,44.5084261685369,7.591357046698602,1.00000000005,1.000000082690371e-10,1,1,2,2,3,1,3421
1856,6420,0,1,2069.25,3029.518924956018,0,6420,6420,41216400,-1678684352,80.12490249604114,8.767173396684022,3444736,2098462720,43.081318457077195,7.526178913346199,1.00000000005,1.000000082690371e-10,1,1,2,2,0,5,136
3057,4291,0,1,1837.25,2179.9067831752195,0,4291,4291,18412681,1699402843,65.50572494065004,8.364275084991547,9345249,-1496344879,55.290143787117245,8.025189321890867,1.00000000005,1.000000082690371e-10,2,2,1,1,0,3,895
793,4524,0,1,1329.5,2162.1860080329197,0,4524,4524,20466576,-1898490688,67.26068688320169,8.417151837236034,628849,498677257,28.160255680659223,6.675823221634974,1.00000000005,1.000000082690371e-10,0,0,1,1,0,4,532
792,4504,0,1,1324.25,2152.4194719741163,0,4504,4504,20286016,1173902848,67.11184694225082,8.412721169819548,627264,496793088,28.142494558942357,6.674561391814552,1.00000000005,1.000000082690371e-10,0,0,1,1,0,2,2398
1810,9998,0,1,2952.25,4773.991507812584,0,9998,9998,99960004,-1327259976,99.9899994999505,9.210140351973525,3276100,1634773704,42.54409477236647,7.501082124259927,1.00000000005,1.000000082690371e-10,1,1,3,3,0,2,2397
2256,6989,0,1,2311.5,3294.618288461755,0,6989,6989,48846121,2083123285,83.60023923410806,8.852092763477144,5089536,-1402908672,47.49736834815272,7.7213486126179935,1.00000000005,1.000000082690371e-10,1,1,2,2,0,3,1288
3611,3666,0,1,1819.5,2100.520332362119,0,3666,3666,13439556,2024772040,60.54750201288324,8.206856428399677,13039321,-159652125,60.091596750295295,8.191740021277486,1.00000000005,1.000000082690371e-10,2,2,1,1,0,3,1292
1608,9596,0,1,2801.25,4592.779650349738,0,9596,9596,92083216,-1132722240,97.95917517006816,9.169101623959596,2585664,-137219584,40.09987531152809,7.382746449738974,1.00000000005,1.000000082690371e-10,1,1,3,3,0,4,513
985,8140,0,1,2281.5,3933.1436536185656,0,8140,8140,66259600,-1812735296,90.22194854912024,9.004545458996597,970225,955671625,31.384709652952026,6.89264164117219,1.00000000005,1.000000082690371e-10,0,0,3,3,0,3,860
3677,9785,0,1,3365.75,4617.122579774839,0,9785,9785,95746225,573941097,98.91915891272075,9.188605879830186,13520329,-1825357819,60.638271743182955,8.209852481301299,1.00000000005,1.000000082690371e-10,2,2,3,3,0,3,1306
3381,7895,0,1,2819.25,3740.2987737167023,0,7895,7895,62331025,-1817796665,88.85381252371842,8.973984926689756,11431161,-5950323,58.146367040427386,8.125926802707916,1.00000000005,1.000000082690371e-10,2,2,3,3,0,3,1305
520,5107,0,1,1407.0,2478.7936582136076,0,5107,5107,26081449,53973867,71.46327728281219,8.538367426647664,270400,140608000,22.803508501984954,6.253828811575666,1.00000000005,1.000000082690371e-10,0,0,1,1,0,4,514
591,4280,0,1,1218.0,2060.2253922002483,0,4280,4280,18318400,1093340672,65.42170893518526,8.361708288575866,349281,206425071,24.310491562288494,6.381816017406267,1.00000000005,1.000000082690371e-10,0,0,1,1,0,1,3475
1051,3212,0,0,1065.75,1514.1832506888545,0,3212,3212,10316944,-1221714240,56.674509261219896,8.074649075066683,1104601,1160935651,32.4191301548962,6.9574973708770464,1e-05,-23.025850929940457,0,0,0,0,0,3,1327
3634,9078,0,1,3178.25,4289.947503563806,0,9078,9078,82410084,794433048,95.27853903162087,9.113609183016422,13205956,745803848,60.28266749240697,8.198089248956144,1.00000000005,1.000000082690371e-10,2,2,3,3,0,1,3485
4445,8601,0,1,3261.75,4130.341985437364,0,8601,8601,73977201,622745993,92.74157643689318,9.059633754551491,19758025,1925075205,66.67083320313388,8.399535147948027,1.00000000005,1.000000082690371e-10,3,3,3,3,0,2,2346
960,1613,0,1,643.5,788.8812753936213,0,1613,1613,2601769,-98313899,40.16217125604765,7.385851078125271,921600,884736000,30.98386676966095,6.866933284461986,1.00000000005,1.000000082690371e-10,0,0,0,0,0,2,2253
693,1868,0,1,640.5,881.043510087139,0,1868,1868,3489424,-2071690560,43.22036556994978,7.532623618788842,480249,332812557,26.324893162178267,6.541029999190048,1.00000000005,1.000000082690371e-10,0,0,0,0,0,3,1326
3900,1811,0,1,1428.0,1855.8902625604421,0,3900,3900,3279721,1644607435,42.555845661907604,7.501634457883469,15210000,-810542144,62.44997998398478,8.268731832117764,1.00000000005,1.000000082690371e-10,3,3,0,0,0,3,1325
